SBD;Toan;Van;Li;Hoa;Sinh;Su;Dia;GDCD;Ngoai ngu (N1);Ngoai ngu (N2);Ngoai ngu (N3);Ngoai ngu (N4);Ngoai ngu (N5);Ngoai ngu (N6)
64000025;7;8;-1;-1;-1;7.25;7.50;9.75;6.60;-1;-1;-1;-1;-1;
64000026;7.60;8.25;7;7.25;5;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
64000027;8.20;7.25;5.50;7.25;6.75;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
64000028;4.40;6.50;-1;-1;-1;3.75;6.25;8;4.40;-1;-1;-1;-1;-1;
64000029;7;6.50;7.50;6;4.75;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
64000030;5.60;5.75;-1;-1;-1;3.75;6.50;7.75;2.60;-1;-1;-1;-1;-1;
64000031;4.60;4.25;-1;-1;-1;1.25;5.50;6.75;4.60;-1;-1;-1;-1;-1;
64000032;8.80;4.50;7.75;7.75;7;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
64000033;3.40;5;-1;-1;-1;2.50;4.50;7.50;3.40;-1;-1;-1;-1;-1;
64000034;6;6.25;-1;-1;-1;3.75;7.75;9;2.40;-1;-1;-1;-1;-1;
64000035;7;6;6;6.50;6;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
64000036;5;7;5.25;2.50;3.75;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
64000037;6.60;7.50;-1;-1;-1;4.75;6;8.75;8.40;-1;-1;-1;-1;-1;
64000038;9;8;-1;-1;-1;9;8.50;9.75;5.40;-1;-1;-1;-1;-1;
64000039;6.40;7.25;7.25;7;5;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
64000040;6.80;8;-1;-1;-1;3;7.25;8.75;3.60;-1;-1;-1;-1;-1;
64000041;7;7;6.25;7.25;5;-1;-1;-1;4;-1;-1;-1;-1;-1;
64000042;7.20;7;-1;-1;-1;5.75;6.50;8.50;4.80;-1;-1;-1;-1;-1;
64000043;6.80;8.75;7.50;8;5;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
64000044;6;7.25;-1;-1;-1;5.50;7.50;8.25;3.20;-1;-1;-1;-1;-1;
64000045;6;8.75;5.75;7.75;4;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
64000046;8;6.50;8.25;8;6.25;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
64000047;6.60;5.50;-1;-1;-1;6;7;8.75;4;-1;-1;-1;-1;-1;
64000048;5;6.50;-1;-1;-1;6.75;7.25;9.25;4.40;-1;-1;-1;-1;-1;
64000049;7.60;6.75;6.25;6.75;5.50;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
64000050;5.60;5.25;-1;-1;-1;3.75;5.75;7.75;5.40;-1;-1;-1;-1;-1;
64000051;7;7.25;6.25;7;4.75;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
64000052;7.40;7.25;-1;-1;-1;7.25;9;9.25;7;-1;-1;-1;-1;-1;
64000053;7.20;6.50;-1;-1;-1;2.50;7.25;7.25;4.60;-1;-1;-1;-1;-1;
64000054;6.20;6.50;-1;-1;-1;4.50;7.50;8.25;3.20;-1;-1;-1;-1;-1;
64000055;5.60;7.25;-1;-1;-1;5;7;8.50;5.20;-1;-1;-1;-1;-1;
64000056;5.20;7.25;-1;-1;-1;3.25;6.75;8.50;3;-1;-1;-1;-1;-1;
64000057;7;6;-1;-1;-1;6.75;7.75;9.75;4.20;-1;-1;-1;-1;-1;
64000058;9;8.50;7.75;7.75;7.75;-1;-1;-1;9;-1;-1;-1;-1;-1;
64000059;8.20;5;8.50;8.25;6.75;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
64000060;4.80;3.50;-1;-1;-1;2.50;7.25;6.50;3;-1;-1;-1;-1;-1;
64000061;6.80;6.50;-1;-1;-1;3.75;6;7.25;3.80;-1;-1;-1;-1;-1;
64000062;6.20;4.50;-1;-1;-1;7.75;7.50;10;4.60;-1;-1;-1;-1;-1;
64000063;8;6.75;-1;-1;-1;8.75;8;10;6.40;-1;-1;-1;-1;-1;
64000064;7.40;6.50;7.25;7.50;4.25;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
64000065;7.80;7.25;-1;-1;-1;6.50;7.50;9.75;6.80;-1;-1;-1;-1;-1;
64000066;4;4;-1;-1;-1;3;5.75;7;3.80;-1;-1;-1;-1;-1;
64000067;6.80;7.75;-1;-1;-1;8.25;8.25;9.25;5.80;-1;-1;-1;-1;-1;
64000068;6.40;6.08;-1;-1;-1;4.50;6.75;8.50;3.80;-1;-1;-1;-1;-1;
64000069;6.60;6.25;-1;-1;-1;6;6.75;9.25;3.80;-1;-1;-1;-1;-1;
64000070;7.60;6.50;-1;-1;-1;6.25;8.25;9.50;5.80;-1;-1;-1;-1;-1;
64000071;7.20;5.75;6.75;7;5;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
64000072;4.80;7;-1;-1;-1;3;6.50;7.75;3.60;-1;-1;-1;-1;-1;
64000073;4;6.25;-1;-1;-1;3.25;6;7.50;2.20;-1;-1;-1;-1;-1;
64000074;7.60;6.25;7.25;8.25;6.25;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
64000075;3.20;5;-1;-1;-1;5.25;5.75;8.25;3.80;-1;-1;-1;-1;-1;
64000076;8;6;6.50;7.75;6.25;-1;-1;-1;5;-1;-1;-1;-1;-1;
64000077;8;6.75;8;8.25;7;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
64000078;7.20;6.25;6.50;6;6.25;-1;-1;-1;4;-1;-1;-1;-1;-1;
64000079;4;5;-1;-1;-1;3.25;4.50;6.50;2;-1;-1;-1;-1;-1;
64000080;6.20;5.50;-1;-1;-1;4.25;5.75;7.75;4.60;-1;-1;-1;-1;-1;
64000081;6;6.75;-1;-1;-1;4.50;7;9.25;2.80;-1;-1;-1;-1;-1;
64000082;7.60;8.25;5.50;7.75;7.25;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
64000083;7;6.50;-1;-1;-1;4.75;6.25;8.75;5.40;-1;-1;-1;-1;-1;
64000084;6.60;5;-1;-1;-1;3.50;6.25;8.50;6.20;-1;-1;-1;-1;-1;
64000085;9;7.50;8.25;9;7.25;-1;-1;-1;8;-1;-1;-1;-1;-1;
64000086;5.60;5;-1;-1;-1;3;5.25;5.50;3.40;-1;-1;-1;-1;-1;
64000087;7;7.50;5.50;6.25;4.75;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
64000088;7.40;5.50;6.75;8.50;5;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
64000089;6.40;7;-1;-1;-1;4.75;7;9;4.80;-1;-1;-1;-1;-1;
64000090;6;6.25;-1;-1;-1;4.50;6.50;8.50;4.40;-1;-1;-1;-1;-1;
64000091;7.20;5.75;7;8.25;6;-1;-1;-1;5.20;-1;-1;-1;-1;-1;
64000092;3.80;4.50;-1;-1;-1;5;7;7.75;4;-1;-1;-1;-1;-1;
64000093;6.80;8.25;-1;-1;-1;8;8;10;3.80;-1;-1;-1;-1;-1;
64000094;5;6;-1;-1;-1;3.25;6.25;9;4;-1;-1;-1;-1;-1;
64000095;5.40;7.50;5.75;6.25;5;-1;-1;-1;2.60;-1;-1;-1;-1;-1;
64000096;6.40;7;-1;-1;-1;6.25;7.75;8.75;4.40;-1;-1;-1;-1;-1;
64000097;7.40;8;6.50;8;6.25;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
64000098;5.40;8;5;3.75;5.25;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
64000099;6.80;5.75;5.25;4.25;5;-1;-1;-1;2.80;-1;-1;-1;-1;-1;
64000100;7;6.50;-1;-1;-1;6.50;8;9.25;4.80;-1;-1;-1;-1;-1;
64000101;8;8;6.50;6.75;6;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
64000102;4.60;6.75;-1;-1;-1;3.75;5.25;7.50;2;-1;-1;-1;-1;-1;
64000103;5.80;6;3.75;4.75;4;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
64000104;7;6.50;6.25;7.50;5;-1;-1;-1;5.40;-1;-1;-1;-1;-1;
64000105;7.80;6.75;7.75;7;6.50;-1;-1;-1;5;-1;-1;-1;-1;-1;
64000106;8;7.50;-1;-1;-1;5;6;8.25;3.60;-1;-1;-1;-1;-1;
64000107;7.40;7.25;7.25;8;4.75;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
64000108;8;7.50;-1;-1;-1;6.75;8.50;9.75;8.20;-1;-1;-1;-1;-1;
64000109;7.80;7.50;6.75;7.75;5.75;-1;-1;-1;6.40;-1;-1;-1;-1;-1;
64000110;7.80;6.25;5.25;6.75;5.75;-1;-1;-1;2.80;-1;-1;-1;-1;-1;
64000111;4.40;6.50;-1;-1;-1;4.25;7.50;8.50;4;-1;-1;-1;-1;-1;
64000112;7.60;7.50;7.25;7.50;5;-1;-1;-1;6;-1;-1;-1;-1;-1;
64000113;4.80;5.58;-1;-1;-1;2.50;6.50;6.75;3.40;-1;-1;-1;-1;-1;
64000114;7;6.25;-1;-1;-1;6.25;6.75;10;6.40;-1;-1;-1;-1;-1;
64000115;7.60;7.25;6.50;8;4.50;-1;-1;-1;6.60;-1;-1;-1;-1;-1;
64000116;8.20;7;-1;-1;-1;6;6.75;9.25;5.40;-1;-1;-1;-1;-1;
64000117;6.60;5.75;-1;-1;-1;4.25;5.75;8.50;2.80;-1;-1;-1;-1;-1;
64000118;4.40;5.25;3.75;1.75;3.25;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
64000119;7.40;8;-1;-1;-1;3.50;5.50;8.25;5.40;-1;-1;-1;-1;-1;
64000120;7.80;8;-1;-1;-1;8.25;7.50;9.50;6.40;-1;-1;-1;-1;-1;
64000121;6.60;5.75;-1;-1;-1;3;5.50;6.50;3;-1;-1;-1;-1;-1;
64000122;6.60;6.75;-1;-1;-1;8;8;8;3.60;-1;-1;-1;-1;-1;
64000123;7.60;7.75;7.75;8.25;7.50;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
64000124;7.40;8.50;-1;-1;-1;9.25;8;9.75;7.40;-1;-1;-1;-1;-1;
64000125;7.20;7;-1;-1;-1;7;6.75;9;5.60;-1;-1;-1;-1;-1;
64000126;4.60;6;-1;-1;-1;3.25;6.25;8.50;3.60;-1;-1;-1;-1;-1;
64000127;7.80;6.25;-1;-1;-1;6.50;6.75;10;5;-1;-1;-1;-1;-1;
64000128;6.60;6;-1;-1;-1;3.75;5.75;8.25;5.60;-1;-1;-1;-1;-1;
64000129;6.40;5;-1;-1;-1;4.50;8.75;8.75;5;-1;-1;-1;-1;-1;
64000130;5.80;5.25;-1;-1;-1;3.50;6.50;8.50;4;-1;-1;-1;-1;-1;
64000131;7;5;-1;-1;-1;8;8.50;9;4.40;-1;-1;-1;-1;-1;
64000132;4.80;6;-1;-1;-1;4.50;5;8;3.40;-1;-1;-1;-1;-1;
64000133;7.40;6.50;-1;-1;-1;4.25;7.75;9.25;5.20;-1;-1;-1;-1;-1;
64000134;6.80;6.50;4.50;5.25;5;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
64000135;7;7;-1;-1;-1;6.75;7.50;9.75;2.80;-1;-1;-1;-1;-1;
64000136;7.20;5;-1;-1;-1;5;7;7.75;3.40;-1;-1;-1;-1;-1;
64000137;4.20;5.75;-1;-1;-1;4;6.25;7.25;3;-1;-1;-1;-1;-1;
64000138;5.40;6.25;-1;-1;-1;6.50;6.25;8.75;3.20;-1;-1;-1;-1;-1;
64000139;8.40;5.75;8.50;6.75;6.25;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
64000140;6.80;6.75;-1;-1;-1;6.75;7.75;9.50;4;-1;-1;-1;-1;-1;
64000141;6.80;7;4.75;4.50;2.75;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
64000142;7.80;8;-1;-1;-1;5.75;8;9.50;6;-1;-1;-1;-1;-1;
64000143;7.20;6;-1;-1;-1;6.75;8;9.75;6;-1;-1;-1;-1;-1;
64000144;4.20;5.50;-1;-1;-1;5.75;6.50;8.75;5.60;-1;-1;-1;-1;-1;
64000145;3.20;3.75;-1;-1;-1;2.25;4.50;6.25;2.80;-1;-1;-1;-1;-1;
64000146;6.20;7;6.50;5.75;4.75;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
64000147;7;7;-1;-1;-1;3.50;6.75;8.50;4.40;-1;-1;-1;-1;-1;
64000148;7;6.25;-1;-1;-1;6.75;7.50;8.50;7;-1;-1;-1;-1;-1;
64000149;6.80;7.25;-1;-1;-1;3.50;7;9.25;4;-1;-1;-1;-1;-1;
64000150;5;5.75;-1;-1;-1;3.50;4.50;7.50;2.60;-1;-1;-1;-1;-1;
64000151;7.40;6.75;-1;-1;-1;6.75;8;10;6.60;-1;-1;-1;-1;-1;
64000152;4.60;2.50;-1;-1;-1;1.75;4.75;7.25;1.40;-1;-1;-1;-1;-1;
64000153;8.20;7.50;6.75;8.25;8.50;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
64000154;7.60;5.50;8;7.75;5.50;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
64000155;4.40;5;-1;-1;-1;5;7;8.50;3.60;-1;-1;-1;-1;-1;
64000156;6.80;6.75;4.25;7.50;6;-1;-1;-1;6;-1;-1;-1;-1;-1;
64000157;8.20;7.50;7.75;7.25;6;-1;-1;-1;5.80;-1;-1;-1;-1;-1;
64000158;7.60;6.50;-1;-1;-1;7.50;7;9.25;3.80;-1;-1;-1;-1;-1;
64000159;6.60;7.50;6.25;8;6;-1;-1;-1;6.80;-1;-1;-1;-1;-1;
64000160;7.20;8;-1;-1;-1;3.25;7;8.50;5.20;-1;-1;-1;-1;-1;
64000161;5.40;5;-1;-1;-1;3;6;8;4.20;-1;-1;-1;-1;-1;
64000162;5.60;6;4.50;6.25;4.75;-1;-1;-1;4.60;-1;-1;-1;-1;-1;
64000163;6.40;6.50;6.25;6;4.25;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
64000164;7.40;5.50;-1;-1;-1;6.75;7.50;8.75;4.60;-1;-1;-1;-1;-1;
64000165;5.20;5;-1;-1;-1;4.50;6.50;6.75;3.20;-1;-1;-1;-1;-1;
64000166;5.40;4.50;-1;-1;-1;6;7.50;8.50;2.60;-1;-1;-1;-1;-1;
64000167;6.20;4.50;6.50;6.50;4.75;-1;-1;-1;3.20;-1;-1;-1;-1;-1;
64000168;8.20;6.25;7.75;7.50;6.50;-1;-1;-1;8;-1;-1;-1;-1;-1;
64000169;7.60;5.50;7;6.50;6;-1;-1;-1;4;-1;-1;-1;-1;-1;
64000170;3.80;6.50;-1;-1;-1;1.50;5.75;5.50;3.80;-1;-1;-1;-1;-1;
64000171;6.60;8;5.75;6.75;5.25;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
64000172;6.80;6.50;-1;-1;-1;4.75;8;9.75;4.40;-1;-1;-1;-1;-1;
64000173;6.60;7;-1;-1;-1;4;5.50;8.25;8;-1;-1;-1;-1;-1;
64000174;5.20;6.75;-1;-1;-1;5.25;7.50;7.75;5.80;-1;-1;-1;-1;-1;
64000175;3.20;3.75;-1;-1;-1;3.25;4.75;6.50;3.20;-1;-1;-1;-1;-1;
64000176;7;5.50;4.75;4;3.25;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
64000177;4;5;4;3;3.50;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
64000178;6;6;-1;-1;-1;4.50;6.75;9;5.60;-1;-1;-1;-1;-1;
64000179;5.80;5.50;-1;-1;-1;4.75;6;8.75;6.60;-1;-1;-1;-1;-1;
64000180;7.80;6.75;7.75;7.50;7;-1;-1;-1;7;-1;-1;-1;-1;-1;
64000181;7.40;7;6.75;7.25;6.75;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
64000182;6.80;6;-1;-1;-1;7;8.75;9.50;7.20;-1;-1;-1;-1;-1;
64000183;7;5.50;-1;-1;-1;5.50;6.25;9.75;5;-1;-1;-1;-1;-1;
64000184;5.40;3.50;-1;-1;-1;2.25;5.75;7.50;4;-1;-1;-1;-1;-1;
64000185;8;4.25;6;5;4.75;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
64000186;7.80;5.25;7.25;7;5;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
64000187;7.60;6;7.50;7;6.25;-1;-1;-1;7.40;-1;-1;-1;-1;-1;
64000188;7.40;5;7.50;7;4.50;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
64000189;8.60;6;7;8.50;8.50;-1;-1;-1;4;-1;-1;-1;-1;-1;
64000190;7.40;6.25;-1;-1;-1;4.25;5.25;8.25;5;-1;-1;-1;-1;-1;
64000191;6.80;3.50;-1;-1;-1;3.50;7.25;8;5;-1;-1;-1;-1;-1;
64000192;8;8;-1;-1;-1;8;9.50;9.75;8;-1;-1;-1;-1;-1;
64000193;5.80;6.50;-1;-1;-1;5;7.50;8.25;3.60;-1;-1;-1;-1;-1;
64000194;7.80;7.50;8;8.50;7;-1;-1;-1;6;-1;-1;-1;-1;-1;
64000195;7.40;8.25;-1;-1;-1;6.75;7.75;9.75;5.80;-1;-1;-1;-1;-1;
64000196;6.40;5.25;-1;-1;-1;4.25;7.75;9;5.20;-1;-1;-1;-1;-1;
64000197;8;6.75;-1;-1;-1;6;6.50;7.75;8.80;-1;-1;-1;-1;-1;
64000198;8;5.50;7;8.25;7.25;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
64000199;5.20;6;6;5.75;4.75;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
64000200;7.60;5;-1;-1;-1;6.75;7.25;9.50;3.80;-1;-1;-1;-1;-1;
64000201;6.40;5;-1;-1;-1;4.50;5.25;7.25;3.80;-1;-1;-1;-1;-1;
64000202;8.20;6.25;7.50;7.25;4.75;-1;-1;-1;7.80;-1;-1;-1;-1;-1;
64000203;7.80;7;-1;-1;-1;9;9;9.75;6.40;-1;-1;-1;-1;-1;
64000204;7;5.75;5.50;7.50;5.25;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
64000205;5.60;6;-1;-1;-1;2.25;5.25;5.75;2.80;-1;-1;-1;-1;-1;
64000206;6;7;-1;-1;-1;3.75;7.25;7.75;3.60;-1;-1;-1;-1;-1;
64000207;7.40;8.50;-1;-1;-1;7;8;9.50;7.80;-1;-1;-1;-1;-1;
64000208;7.20;7.25;-1;-1;-1;8.75;8.25;9.50;8;-1;-1;-1;-1;-1;
64000209;8.40;4.50;6.75;7.25;7;-1;-1;-1;6;-1;-1;-1;-1;-1;
64000210;7.40;7;-1;-1;-1;6.50;7.25;8.75;7.40;-1;-1;-1;-1;-1;
64000211;6.60;5.50;-1;-1;-1;4;6.75;10;4;-1;-1;-1;-1;-1;
64000212;7.80;6.50;-1;-1;-1;6.25;7;9.75;5.40;-1;-1;-1;-1;-1;
64000213;4.20;4;-1;-1;-1;3.50;5;5.50;2.60;-1;-1;-1;-1;-1;
64000214;7.40;7.50;7;7.50;6;-1;-1;-1;7.20;-1;-1;-1;-1;-1;
64000215;7.20;4.50;-1;-1;-1;3.25;6.25;7.25;4;-1;-1;-1;-1;-1;
64000216;8.40;7;-1;-1;-1;8;7.75;10;8;-1;-1;-1;-1;-1;
64000217;7;7;-1;-1;-1;4;6;7;5;-1;-1;-1;-1;-1;
64000218;6;4.25;-1;-1;-1;3;5.50;7.25;4.60;-1;-1;-1;-1;-1;
64000219;8;7.75;7.50;7.25;6;-1;-1;-1;6.20;-1;-1;-1;-1;-1;
64000220;5.40;7.75;-1;-1;-1;2.50;6;7.75;5;-1;-1;-1;-1;-1;
64000221;8.20;5.75;7;6.75;5.50;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
64000222;6;7.75;-1;-1;-1;6.50;8.25;9.75;4.40;-1;-1;-1;-1;-1;
64000223;5.20;3.75;-1;-1;-1;3;7.25;8.25;3.80;-1;-1;-1;-1;-1;
64000224;4.20;6.25;-1;-1;-1;4.75;7.75;-1;-1;-1;-1;-1;-1;-1;
64000225;6.40;6;-1;-1;-1;6;7.75;7;3.20;-1;-1;-1;-1;-1;
64000226;4.40;5.75;-1;-1;-1;3.50;7.25;9.25;2;-1;-1;-1;-1;-1;
64000227;3.20;5.75;-1;-1;-1;3.75;5;8.75;2.60;-1;-1;-1;-1;-1;
64000228;6.20;7.25;-1;-1;-1;6.50;7;8.25;4.20;-1;-1;-1;-1;-1;
64000229;6.60;7.50;-1;-1;-1;4.75;8.50;9.25;2.40;-1;-1;-1;-1;-1;
64000230;-1;9;-1;-1;-1;9.75;9.75;-1;-1;-1;-1;-1;-1;-1;
64000231;7.60;6.50;-1;-1;-1;7.75;7.25;9.50;3.40;-1;-1;-1;-1;-1;
64000232;7;6.25;6;7.50;4.50;-1;-1;-1;3;-1;-1;-1;-1;-1;
64000233;4;6.75;-1;-1;-1;3.25;6.75;8;4;-1;-1;-1;-1;-1;
64000234;6.20;6.25;-1;-1;-1;3.75;4.75;7.75;4.40;-1;-1;-1;-1;-1;
64000235;7.20;6.50;7.25;8;5;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
64000236;5.80;5;-1;-1;-1;4.25;8;7.75;2.60;-1;-1;-1;-1;-1;
64000237;5.40;5;-1;-1;-1;5;8;-1;-1;-1;-1;-1;-1;-1;
64000238;7;5.50;-1;-1;-1;4.25;5.75;8;3.80;-1;-1;-1;-1;-1;
64000239;7;6.41;4.75;6;8;-1;-1;-1;3;-1;-1;-1;-1;-1;
64000240;7.60;5.25;7.75;5.50;4.50;-1;-1;-1;4;-1;-1;-1;-1;-1;
64000241;4.60;-1;4.75;2.50;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
64000242;7.40;4.83;6.75;5.50;3.75;-1;-1;-1;4.80;-1;-1;-1;-1;-1;
64000243;4;5;-1;-1;-1;4.50;5;-1;-1;-1;-1;-1;-1;-1;
64000244;7.20;5;6.50;4;6.75;-1;-1;-1;2.80;-1;-1;-1;-1;-1;
64000245;6.80;6.75;6.75;5.50;6;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
64000246;5;7;-1;-1;-1;5.25;7;8.50;4.80;-1;-1;-1;-1;-1;
64000247;5.20;8.75;-1;-1;-1;8;6;8.50;4.60;-1;-1;-1;-1;-1;
64000248;7.80;6.83;7.75;7.25;5.50;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
64000249;5.80;5.75;7;6.75;5;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
64000250;7.20;8.75;5.75;5;6;-1;-1;-1;8.20;-1;-1;-1;-1;-1;
64000251;6;6.75;-1;-1;-1;3.25;6.50;-1;-1;-1;-1;-1;-1;-1;
64000252;3.20;5.75;-1;-1;-1;4;5.75;7.50;1;-1;-1;-1;-1;-1;
64000253;7.40;6.25;-1;-1;-1;4.75;6.75;9.50;5.20;-1;-1;-1;-1;-1;
64000254;4.60;6;-1;-1;-1;3.50;5.75;7.75;3.60;-1;-1;-1;-1;-1;
64000255;6.60;5.50;5.25;3.25;4.50;-1;-1;-1;3.60;-1;-1;-1;-1;-1;
64000256;7;6;-1;-1;-1;5;7.50;9.75;5.40;-1;-1;-1;-1;-1;
64000257;4.60;7.25;-1;-1;-1;4;7.25;9.50;3.40;-1;-1;-1;-1;-1;
64000258;4.20;6.50;4.50;3.75;4.75;-1;-1;-1;2;-1;-1;-1;-1;-1;
64000259;7;8;6;5.75;4.50;-1;-1;-1;8.60;-1;-1;-1;-1;-1;
64000260;6.80;7;5.25;5.25;4;-1;-1;-1;4.40;-1;-1;-1;-1;-1;
64000261;7.80;6.50;8.75;8.25;6.50;-1;-1;-1;2.40;-1;-1;-1;-1;-1;
64000262;3.40;7;-1;-1;-1;3.50;5;7.25;2.20;-1;-1;-1;-1;-1;
64000263;4.40;6;-1;-1;-1;4.75;7.25;9;3.60;-1;-1;-1;-1;-1;
64000264;8.80;7;6.75;7;3.50;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
64000265;8;8;5.50;7.25;7.75;-1;-1;-1;6;-1;-1;-1;-1;-1;
64000266;7.80;8.50;5.75;6.25;5.25;-1;-1;-1;9.20;-1;-1;-1;-1;-1;
64000267;5.80;6.50;-1;-1;-1;6;7.75;9.75;3.40;-1;-1;-1;-1;-1;
64000268;2.60;5.75;-1;-1;-1;3;4.50;5.25;2.40;-1;-1;-1;-1;-1;
64000269;4.40;7;-1;-1;-1;5;6.25;9.25;2.80;-1;-1;-1;-1;-1;
64000270;8.20;7;6.75;7.25;4.50;-1;-1;-1;3.80;-1;-1;-1;-1;-1;
64000271;4.80;6;-1;-1;-1;2;5;5.50;2.40;-1;-1;-1;-1;-1;
64000272;4;6.50;5;4.25;5;-1;-1;-1;2.40;-1;-1;-1;-1;-1;
64000273;4.20;6.50;-1;-1;-1;5.75;7.25;9.50;2.20;-1;-1;-1;-1;-1;
64000274;8.20;7.50;-1;-1;-1;7.50;9;9.50;7;-1;-1;-1;-1;-1;
64000275;7.40;6.50;5;8;8.50;-1;-1;-1;5.60;-1;-1;-1;-1;-1;
64000276;7;6.50;-1;-1;-1;4.25;8;9.25;2.20;-1;-1;-1;-1;-1;
